source_file,station_raw,station,date,year,month,day,ampm,channel_idx,lambda_um,transmission
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,9,0.3965,0.668
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,10,0.4163,0.733
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,11,0.4387,0.75
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,12,0.4644,0.776
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,13,0.4946,0.832
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,14,0.5325,0.841
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,15,0.5827,0.861
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,16,0.6148,0.873
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,17,0.6495,0.902
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,19,0.734,0.94
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,20,0.784,0.962
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,21,0.845,0.966
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,22,0.9155,0.964
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,18,0.9885,0.929
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,23,0.995,0.98
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,24,1.084,0.977
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,25,1.178,0.957
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,26,1.274,0.948
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,27,1.368,0.942
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,28,1.464,0.944
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,29,1.556,0.968
